Nº DO LOTE;ENTRADA DE SAL EM FINO;ESTOQUE DE SAL EM FINO AU;DATA DA ENTREGA;Nº DO PEDIDO;data;NOME DO CLIENTE ; PEDIDOS EM FINO ; SEDEX ;AMOSTRAS E TESTES; PAGAMENTO DE TEOR ; PEDIDOS EM SAL ;METAL EM SAL;;;;;;;;
1184;;155,3989346;;31417;;Tuca; 2,00 ;;;; 2,94 ;228,4364338;;;;;;;;
1184;;145,3989346;;31418;;Oficina Diacomo; 10,00 ;;;; 14,70 ;213,7364338;;;;;;;;
1184;;115,3989346;;31419;;Gemas do Mundo; 30,00 ;;;; 44,10 ;169,6364338;;;;;;;;
1184;;95,39893456;;31420;;Brilharty; 20,00 ;;;; 29,40 ;140,2364338;;;;;;;;
1184;;85,39893456;;31421;;Correa; 10,00 ;;;; 14,70 ;125,5364338;;;;;;;;
1185;693,1972789;703,7662135;24/01/2025;31422;;cennabrass; 74,83 ;;;; 110,00 ;1034,536334;;;;;;;;
1185;;540,4962135;28/01/2025;31423;;Cennabrass; 163,27 ;;;; 240,01 ;794,5294338;;;;;;;;
1185;;500,4962135;28/01/2025;31424;;puzzuolli; 40,00 ;;;; 58,80 ;735,7294338;;;;;;;;
1185;;440,4962135;28/01/2025;31425;;Paulo Brum ; 60,00 ;;;; 88,20 ;647,5294338;;;;;;;;
1185;;430,4962135;28/01/2025;31426;;Correa; 10,00 ;;;; 14,70 ;632,8294338;;;;;;;;
1185;;420,4962135;28/01/2025;31427;;Four Metalic; 10,00 ;;;; 14,70 ;618,1294338;;;;;;;;
1185;;410,4962135;28/01/2025;31428;;Naty; 10,00 ;;;; 14,70 ;603,4294338;;;;;;;;
1185;;206,4112135;28/01/2025;31429;;Cennabrass; 204,09 ;;;; 300,00 ;303,4244838;;;;;;;;
1185;;201,4112135;28/01/2025;31430;;diacomo; 5,00 ;;;; 7,35 ;296,0744838;;;;;;;;
1185;;121,4112135;03/02/2025;31431;;Contress; 80,00 ;;;; 117,60 ;178,4744838;;;;;;;;
1185;;53,38400259;03/02/2025;31432;;Cennabrass; 68,03 ;;;; 100,00 ;78,47448381;;;;;;;;
1185;;38,38400259;03/02/2025;31433;;Rogerio; 15,00 ;;;; 22,05 ;56,42448381;;;;;;;;
1185;;28,38400259;03/02/2025;31434;;Brilharty; 10,00 ;;;; 14,70 ;41,72448381;;;;;;;;
1185;;23,38400259;03/02/2025;31435;;Arty Show; 5,00 ;;;; 7,35 ;34,37448381;;;;;;;;
1185;;13,38400259;03/02/2025;31436;;Correa; 10,00 ;;;; 14,70 ;19,67448381;;;;;;;;
1186;964,77;931,1540026;03/02/2025;31437;;Felipe Bazarin; 45,00 ;;; 2,00 ; 69,09 ;1368,796384;;;;;;;;
1186;;921,1540026;03/02/2025;31438;;Mundial; 10,00 ;;;; 14,70 ;1354,096384;;;;;;;;
1186;;915,1540026;03/02/2025;31439;;Carlo Penha; 6,00 ;;;; 8,82 ;1345,276384;;;;;;;;
1186;;855,1540026;13/02/2025;31440;;Paulo Brum; 60,00 ;;;; 88,20 ;1257,076384;;;;;;;;
1186;;845,1540026;13/02/2025;31441;;4 metalic; 10,00 ;;;; 14,70 ;1242,376384;;;;;;;;
1186;;835,1540026;13/02/2025;31442;;Correa; 10,00 ;;;; 14,70 ;1227,676384;;;;;;;;
1186;;815,1540026;13/02/2025;31443;;Brilharty; 20,00 ;;;; 29,40 ;1198,276384;;;;;;;;
1186;;805,1540026;13/02/2025;31444;;Loefler; 10,00 ;;;; 14,70 ;1183,576384;;;;;;;;
1186;;790,1540026;13/02/2025;31445;;Gemas do Mundo; 15,00 ;;;; 22,05 ;1161,526384;;;;;;;;
1186;;750,1540026;18/02/2025;31446;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;1102,726384;;;;;;;;
1186;;720,1540026;18/02/2025;31447;;Tecgalvano; 30,00 ;;;; 44,10 ;1058,626384;;;;;;;;
1186;;660,1540026;18/02/2025;31448;;Paulo Brum; 60,00 ;;;; 88,20 ;970,4263838;;;;;;;;
1186;;650,1540026;18/02/2025;31449;;Pw Acessorios; 10,00 ;;;; 14,70 ;955,7263838;;;;;;;;
1186;;640,1540026;18/02/2025;31450;;Correa ; 10,00 ;;;; 14,70 ;941,0263838;;;;;;;;
1186;;630,1540026;25/02/2025;31451;;Correa; 10,00 ;;;; 14,70 ;926,3263838;;;;;;;;
1186;;615,1540026;25/02/2025;31452;;Four Metalic; 15,00 ;;;; 22,05 ;904,2763838;;;;;;;;
1186;;575,1540026;25/02/2025;31453;;Puzzuolli; 40,00 ;;;; 58,80 ;845,4763838;;;;;;;;
;;575,1540026;26/02/2025;31454 - PRATA 54%;;CORREA;;;;; -   ;845,4763838;;;;;;;;
1186;;555,1540026;27/02/2025;31455;;Briharty; 20,00 ;;;; 29,40 ;816,0763838;;;;;;;;
1186;;505,1540026;27/02/2025;31456;;Perfur; 50,00 ;;;; 73,50 ;742,5763838;;;;;;;;
1186;;475,1540026;27/02/2025;31457;;Tecgalvano; 30,00 ;;;; 44,10 ;698,4763838;;;;;;;;
1186;;407,1301026;27/02/2025;31458;;Cennabrass; 68,02 ;;;; 100,00 ;598,4812508;;;;;;;;
1186;;401,1301026;27/02/2025;31459;;Carlos Penha; 6,00 ;;;; 8,82 ;589,6612508;;;;;;;;
1186;;351,1301026;27/02/2025;31460;;Perfur; 50,00 ;;;; 73,50 ;516,1612508;;;;;;;;
1186;;336,1301026;11/03/2025;31461;;Gemas do Mundo; 15,00 ;;;; 22,05 ;494,1112508;;;;;;;;
1186;;276,1301026;11/03/2025;31462;;Paulo Brum; 60,00 ;;;; 88,20 ;405,9112508;;;;;;;;
1186;;266,1301026;11/03/2025;31463;;Correa; 10,00 ;;;; 14,70 ;391,2112508;;;;;;;;
1186;;256,1301026;13/03/2025;31464;;Mundial; 10,00 ;;;; 14,70 ;376,5112508;;;;;;;;
1186;;216,1301026;13/03/2025;31465;;MS Brindes; 40,00 ;;;; 58,80 ;317,7112508;;;;;;;;
1186;;206,1301026;13/03/2025;31466;;Brilharty; 10,00 ;;;; 14,70 ;303,0112508;;;;;;;;
1186;;166,1301026;13/03/2025;31467;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;244,2112508;;;;;;;;
1186;;156,1301026;17/03/2025;31468;;Naty; 10,00 ;;;; 14,70 ;229,5112508;;;;;;;;
1186;;146,1301026;17/03/2025;31469;;Correa; 10,00 ;;;; 14,70 ;214,8112508;;;;;;;;
1186;;96,13010259;17/03/2025;31470;;Paulo Brum; 50,00 ;;;; 73,50 ;141,3112508;;;;;;;;
1186;;90,13010259;18/03/2025;31471;;Carlos Penha; 6,00 ;;;; 8,82 ;132,4912508;;;;;;;;
1186;;70,13010259;18/03/2025;31472;;Metais Pelegrino; 20,00 ;;;; 29,40 ;103,0912508;;;;;;;;
1187;751,6959184;811,826021;18/03/2025;31473;;Loelfer; 10,00 ;;;; 14,70 ;1193,384251;;;;;;;;
1187;;791,826021;18/03/2025;31474;;Brilharty; 20,00 ;;;; 29,40 ;1163,984251;;;;;;;;
1187;;781,826021;18/03/2025;31475;;4 Metalic; 10,00 ;;;; 14,70 ;1149,284251;;;;;;;;
1187;;761,826021;18/03/2025;31476;;Karan; 20,00 ;;;; 29,40 ;1119,884251;;;;;;;;
1187;;756,826021;18/03/2025;31477;;Amon; 5,00 ;;;; 7,35 ;1112,534251;;;;;;;;
1187;;716,826021;25/03/2025;31478;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;1053,734251;;;;;;;;
1187;;656,826021;25/03/2025;31479;;Paulo Brum; 60,00 ;;;; 88,20 ;965,5342508;;;;;;;;
1187;;646,826021;25/03/2025;31480;;Correa; 10,00 ;;;; 14,70 ;950,8342508;;;;;;;;
1187;;606,826021;25/03/2025;31481;;Contress; 40,00 ;;;; 58,80 ;892,0342508;;;;;;;;
1187;;591,826021;25/03/2025;31482;;Gemas do Mundo; 15,00 ;;;; 22,05 ;869,9842508;;;;;;;;
1187;;576,826021;25/03/2025;31483;;Art Show; 15,00 ;;;; 22,05 ;847,9342508;;;;;;;;
1187;;570,826021;25/03/2025;31484;;Carolos Panha; 6,00 ;;;; 8,82 ;839,1142508;;;;;;;;
1187;;550,826021;01/04/2025;31485;;4 Metalic; 20,00 ;;;; 29,40 ;809,7142508;;;;;;;;
1187;;490,826021;01/04/2025;31486;;Paulo Brum; 60,00 ;;;; 88,20 ;721,5142508;;;;;;;;
1187;;470,826021;01/04/2025;31487;;Brilharty; 20,00 ;;;; 29,40 ;692,1142508;;;;;;;;
1187;;440,826021;01/04/2025;31488;;Tecgalvano; 30,00 ;;;; 44,10 ;648,0142508;;;;;;;;
1187;;430,826021;01/04/2025;31489;;Correa; 10,00 ;;;; 14,70 ;633,3142508;;;;;;;;
1187;;380,826021;02/04/2025;31490;;Puzzuolli; 50,00 ;;;; 73,50 ;559,8142508;;;;;;;;
1187;;370,826021;02/04/2025;31491;;Luiz Joana; 10,00 ;;;; 14,70 ;545,1142508;;;;;;;;
1187;;360,826021;;31492;;Mundial; 10,00 ;;;; 14,70 ;530,4142508;;;;;;;;
1187;;350,826021;;31493;;Correa; 10,00 ;;;; 14,70 ;515,7142508;;;;;;;;
1187;;290,826021;;31494;;Paulo Brum; 60,00 ;;;; 88,20 ;427,5142508;;;;;;;;
1187;;256,812421;;31495;;Cennabras; 34,01 ;;;; 50,00 ;377,5142588;;;;;;;;
;;256,812421;;31496;;Correa - AG 54% - 1KG;;;;; -   ;377,5142588;;;;;;;;
;;256,812421;;31497;;Artegal - AG54% - 1KG;;;;; -   ;377,5142588;;;;;;;;
1187;;120,757421;;31498;;Cennabras; 136,06 ;;;; 200,00 ;177,5134088;;;;;;;;
1187;;110,757421;;31499;;Brilharty; 10,00 ;;;; 14,70 ;162,8134088;;;;;;;;
1187;;100,757421;;31500;;Loelfer; 10,00 ;;;; 14,70 ;148,1134088;;;;;;;;
1187;;90,75742096;;31501;;Correa  ; 10,00 ;;;; 14,70 ;133,4134088;;;;;;;;
1187;;50,75742096;;31502;;Puzzuolli; 40,00 ;;;; 58,80 ;74,61340881;;;;;;;;
1187;;-9,242579042;;31503;;Paulo Brum ; 60,00 ;;;; 88,20 ;-13,58659119;;;;;;;;
1188;692,95;659,707421;16/04/2025;31504;;Samrt Oculos; 24,00 ;;;; 35,28 ;969,7699088;;;;;;;;
1188;;654,707421;;31505;;Tabapua; 5,00 ;;;; 7,35 ;962,4199088;;;;;;;;
1188;;640,707421;;31506;;Felipe Bazarain; 14,00 ;;;; 20,58 ;941,8399088;;;;;;;;
1188;;436,618421;;31507;;Cennabras; 204,09 ;;;; 300,01 ;641,8290788;;;;;;;;
1188;;426,618421;;31508;;Correa; 10,00 ;;;; 14,70 ;627,1290788;;;;;;;;
1188;;416,618421;;31509;;Four Matelic; 10,00 ;;;; 14,70 ;612,4290788;;;;;;;;
1188;;396,618421;;31510;;Karan; 20,00 ;;;; 29,40 ;583,0290788;;;;;;;;
1188;;356,618421;22/04/2025;31511;;MS Brindes; 40,00 ;;;; 58,80 ;524,2290788;;;;;;;;
1188;;322,605021;22/04/2025;31512;;Cennabras; 34,01 ;;;; 50,00 ;474,2293808;;;;;;;;
1188;;319,605021;22/04/2025;31513;;Naty; 3,00 ;;;; 4,41 ;469,8193808;;;;;;;;
1188;;299,605021;22/04/2025;31514;;Pelegrini; 20,00 ;;;; 29,40 ;440,4193808;;;;;;;;
1188;;293,605021;22/04/2025;31515;;Carlos Penha; 6,00 ;;;; 8,82 ;431,5993808;;;;;;;;
1188;;263,605021;22/04/2025;31516;;A D R  ; 30,00 ;;;; 44,10 ;387,4993808;;;;;;;;
1188;;248,605021;28/04/2025;31517;;A D R  ; 15,00 ;;;; 22,05 ;365,4493808;;;;;;;;
1188;;208,605021;28/04/2025;31518;;Contress; 40,00 ;;;; 58,80 ;306,6493808;;;;;;;;
1188;;168,605021;28/04/2025;31519;;Puzzuolli; 40,00 ;;;; 58,80 ;247,8493808;;;;;;;;
1188;;108,605021;28/04/2025;31520;;Paulo Brum ; 60,00 ;;;; 88,20 ;159,6493808;;;;;;;;
1188;;78,60502096;28/04/2025;31521;;tecgalvano; 30,00 ;;;; 44,10 ;115,5493808;;;;;;;;
1188;;68,60502096;28/04/2025;31522;;Brilharty; 10,00 ;;;; 14,70 ;100,8493808;;;;;;;;
1188;;58,60502096;28/04/2025;31523;;Correa; 10,00 ;;;; 14,70 ;86,14938081;;;;;;;;
1188;;48,60502096;28/04/2025;31524;;Mundial; 10,00 ;;;; 14,70 ;71,44938081;;;;;;;;
1188;;33,60502096;28/04/2025;31525;;Gemas do Mundo; 15,00 ;;;; 22,05 ;49,39938081;;;;;;;;
1189;696,33;695,921421;05/05/2025;31526;;Cennabrasss; 34,01 ;;;; 50,00 ;1023,004489;;;;;;;;
1189;;685,921421;05/05/2025;31527;;Loelfer; 10,00 ;;;; 14,70 ;1008,304489;;;;;;;;
1189;;625,921421;06/05/2025;31528;;Paulo Brum ; 60,00 ;;;; 88,20 ;920,1044888;;;;;;;;
1189;;591,871421;06/05/2025;31529;;Josiel; 34,05 ;;;; 50,05 ;870,0509888;;;;;;;;
1189;;583,871421;06/05/2025;31530;;Amon; 8,00 ;;;; 11,76 ;858,2909888;;;;;;;;
1189;;447,811421;06/05/2025;31531;;Cennabrasss; 136,06 ;;;; 200,01 ;658,2827888;;;;;;;;
1189;;437,811421;06/05/2025;31532;;Correa; 10,00 ;;;; 14,70 ;643,5827888;;;;;;;;
1189;;397,811421;13/05/2025;31533;;Puzzuolli; 40,00 ;;;; 58,80 ;584,7827888;;;;;;;;
1189;;337,811421;13/05/2025;31534;;Paulo Brum; 60,00 ;;;; 88,20 ;496,5827888;;;;;;;;
1189;;327,811421;13/05/2025;31535;;correa; 10,00 ;;;; 14,70 ;481,8827888;;;;;;;;
1189;;123,731421;15/05/2025;31536;;Cennabras; 204,08 ;;;; 300,00 ;181,8851888;;;;;;;;
1189;;89,71782096;15/05/2025;31537;;Cennabras; 34,01 ;;;; 50,00 ;131,8851968;;;;;;;;
;;89,71782096;19/05/2025;31538;;Artegal - AG54% - 1KG; -   ;;;; -   ;131,8851968;;;;;;;;
1189;;49,71782096;19/05/2025;31539;;Puzzuolli; 40,00 ;;;; 58,80 ;73,08519681;;;;;;;;
1189;;39,71782096;19/05/2025;31540;;BRETES; 10,00 ;;;; 14,70 ;58,38519681;;;;;;;;
1189;;29,71782096;19/05/2025;31541;;Loelfer; 10,00 ;;;; 14,70 ;43,68519681;;;;;;;;
1189;;-4,295779042;19/05/2025;31542;;Cennabras; 34,01 ;;;; 50,00 ;-6,314795192;;;;;;;;
1190;612,24;597,944221;;31543;;Four Matelic; 10,00 ;;;; 14,70 ;878,9780048;;;;;;;;
1190;;582,944221;19/05/2025;31544;;Gemas do Mundo; 15,00 ;;;; 22,05 ;856,9280048;;;;;;;;
1190;;572,944221;19/05/2025;31545;;Correa; 10,00 ;;;; 14,70 ;842,2280048;;;;;;;;
1190;;566,944221;19/05/2025;31546;;Carlos Penha; 6,00 ;;;; 8,82 ;833,4080048;;;;;;;;
1190;;556,944221;19/05/2025;31547;;Astridoro; 10,00 ;;;; 14,70 ;818,7080048;;;;;;;;
1190;;541,744221;19/05/2025;31548;;Amon; 15,20 ;;;; 22,34 ;796,3640048;;;;;;;;
1190;;531,744221;27/05/2025;31549;;Brilharty; 10,00 ;;;; 14,70 ;781,6640048;;;;;;;;
1190;;501,744221;27/05/2025;31550;;tecgalvano; 30,00 ;;;; 44,10 ;737,5640048;;;;;;;;
1190;;441,744221;27/05/2025;31551;;Paulo Brum; 60,00 ;;;; 88,20 ;649,3640048;;;;;;;;
1190;;339,703221;27/05/2025;31552;;Cennabrasss; 102,04 ;;;; 150,00 ;499,3637348;;;;;;;;
1190;;329,703221;27/05/2025;31553;;Correa; 10,00 ;;;; 14,70 ;484,6637348;;;;;;;;
1190;;319,703221;27/05/2025;31554;;Mundial; 10,00 ;;;; 14,70 ;469,9637348;;;;;;;;
1190;;297,703221;28/05/2025;31555;;Felipe Bazarin; 22,00 ;;;; 32,34 ;437,6237348;;;;;;;;
1190;;257,703221;28/05/2025;31556;;Puzzuolli; 40,00 ;;;; 58,80 ;378,8237348;;;;;;;;
1190;;237,703221;02/06/2025;31557;;Pelegrini; 20,00 ;;;; 29,40 ;349,4237348;;;;;;;;
1190;;177,703221;02/06/2025;31558;;Paulo Brum; 60,00 ;;;; 88,20 ;261,2237348;;;;;;;;
1190;;97,70322096;02/06/2025;31559;;Contress; 80,00 ;;;; 117,60 ;143,6237348;;;;;;;;
1190;;29,67622096;02/06/2025;31560;;Cennabras; 68,03 ;;;; 100,00 ;43,62404481;;;;;;;;
1190;;19,67622096;02/06/2025;31561;;Four Matelic; 10,00 ;;;; 14,70 ;28,92404481;;;;;;;;
1191;553,8;563,476221;;31562;;Correa; 10,00 ;;;; 14,70 ;828,3100448;;;;;;;;
1191;;558,476221;06/06/2025;31563;;Art Show; 5,00 ;;;; 7,35 ;820,9600448;;;;;;;;
1191;;548,476221;06/06/2025;31564;;Loelfer; 10,00 ;;;; 14,70 ;806,2600448;;;;;;;;
1191;;514,462621;06/06/2025;31565;;cennabras; 34,01 ;;;; 50,00 ;756,2600528;;;;;;;;
1191;;494,462621;06/06/2025;31566;;karan; 20,00 ;;;; 29,40 ;726,8600528;;;;;;;;
;;494,462621;06/06/2025;31567;;Adriano 1 kg Ag Cn 54%;;;;; -   ;726,8600528;;;;;;;;
1191;;464,462621;10/06/2025;31568;;Gemas do Mundo; 30,00 ;;;; 44,10 ;682,7600528;;;;;;;;
1191;;454,462621;10/06/2025;31569;;Correa; 10,00 ;;;; 14,70 ;668,0600528;;;;;;;;
1191;;394,462621;10/06/2025;31570;;Paulo Brum; 60,00 ;;;; 88,20 ;579,8600528;;;;;;;;
1191;;364,462621;10/06/2025;31571;;Tecgalvano; 30,00 ;;;; 44,10 ;535,7600528;;;;;;;;
1191;;187,5918727;10/06/2025;31572;;Cennabras; 176,87 ;;;; 260,00 ;275,7600528;;;;;;;;
1191;;147,5918727;17/06/2025;31573;;Puzzuolli; 40,00 ;;;; 58,80 ;216,9600528;;;;;;;;
1191;;137,5918727;17/06/2025;31574;;wanjour; 10,00 ;;;; 14,70 ;202,2600528;;;;;;;;
1191;;127,5918727;17/06/2025;31575;;Brilharty; 10,00 ;;;; 14,70 ;187,5600528;;;;;;;;
;;127,5918727;17/06/2025;31576;;Artegal - 1 kg ag cn 54%;;;;; -   ;187,5600528;;;;;;;;
1191;;122,5918727;17/06/2025;31577;;Sport Brindes; 5,00 ;;;; 7,35 ;180,2100528;;;;;;;;
1191;;112,5918727;17/06/2025;31578;;Renato Souza; 10,00 ;;;; 14,70 ;165,5100528;;;;;;;;
1191;;52,59187266;17/06/2025;31579;;Paulo Brum; 60,00 ;;;; 88,20 ;77,31005281;;;;;;;;
1191;;18,57827266;17/06/2025;31580;;Cennabras; 34,01 ;;;; 50,00 ;27,31006081;;;;;;;;
1191;;12,57827266;17/06/2025;31581;;Metal Joy; 6,00 ;;;; 8,82 ;18,49006081;;;;;;;;
1192;656,9;659,4782727;;31582;;Correa; 10,00 ;;;; 14,70 ;969,4330608;;;;;;;;
1192;;531,5872727;24/06/2025;31583;;Cennabras; 127,89 ;;;; 188,00 ;781,4332908;;;;;;;;
1192;;471,5872727;24/06/2025;31584;;Paulo Brum; 60,00 ;;;; 88,20 ;693,2332908;;;;;;;;
1192;;441,5872727;24/06/2025;31585;;tecgalvano; 30,00 ;;;; 44,10 ;649,1332908;;;;;;;;
1192;;431,5872727;24/06/2025;31586;;Naty; 10,00 ;;;; 14,70 ;634,4332908;;;;;;;;
;;431,5872727;24/06/2025;31587;;Correa Cancelado; -   ;;;; -   ;634,4332908;;;;;;;;
1192;;421,5872727;24/06/2025;31588;;Art Show; 10,00 ;;;; 14,70 ;619,7332908;;;;;;;;
1192;;411,5872727;24/06/2025;31589;;Brilharty; 10,00 ;;;; 14,70 ;605,0332908;;;;;;;;
1192;;264,5272727;24/06/2025;31590;;Cennabras; 147,06 ;;;; 216,18 ;388,8550908;;;;;;;;
1192;;254,5272727;02/07/2025;31591;;Mundial; 10,00 ;;;; 14,70 ;374,1550908;;;;;;;;
1192;;194,5272727;02/07/2025;31592;;Paulo Brum; 60,00 ;;;; 88,20 ;285,9550908;;;;;;;;
1192;;184,5272727;02/07/2025;31593;;Correa; 10,00 ;;;; 14,70 ;271,2550908;;;;;;;;
1192;;179,5272727;02/07/2025;31594;;amon; 5,00 ;;;; 7,35 ;263,9050908;;;;;;;;
1192;;164,5272727;02/07/2025;31595;;Gemas do Mundo; 15,00 ;;;; 22,05 ;241,8550908;;;;;;;;
1192;;144,5272727;02/07/2025;31596;;Pelegrini; 20,00 ;;;; 29,40 ;212,4550908;;;;;;;;
1192;;104,5272727;02/07/2025;31597;;Puzzuolli; 40,00 ;;;; 58,80 ;153,6550908;;;;;;;;
1192;;55,54827266;02/07/2025;31598;;Cennabrasss; 48,98 ;;;; 72,00 ;81,65596081;;;;;;;;
1192;;-12,47972734;02/07/2025;31599;;Cennabras; 68,03 ;;;; 100,00 ;-18,34519919;;;;;;;;
1193;768,7755102;673,3027829;;31600;;Cennabras; 82,99 ;;;; 122,00 ;989,7550908;;;;;;;;
1193;;663,3027829;08/07/2025;31601;;Correa; 10,00 ;;;; 14,70 ;975,0550908;;;;;;;;
;;663,3027829;08/07/2025;31602;;4 Metalic - Cancelado?; -   ;;;; -   ;975,0550908;;;;;;;;
1193;;613,3027829;08/07/2025;31603;;Paulo Brum; 50,00 ;;;; 73,50 ;901,5550908;;;;;;;;
1193;;603,3027829;15/07/2025;31604;;RD Brindes; 10,00 ;;;; 14,70 ;886,8550908;;;;;;;;
1193;;593,3027829;15/07/2025;31605;;RD Brindes; 10,00 ;;;; 14,70 ;872,1550908;;;;;;;;
1193;;571,3027829;15/07/2025;31606;;Felipe Bazarin; 22,00 ;;;; 32,34 ;839,8150908;;;;;;;;
1193;;541,3027829;15/07/2025;31607;;tecgalvano; 30,00 ;;;; 44,10 ;795,7150908;;;;;;;;
1193;;481,3027829;15/07/2025;31608;;Paulo Brum; 60,00 ;;;; 88,20 ;707,5150908;;;;;;;;
1193;;413,2757829;15/07/2025;31609;;Cennabras; 68,03 ;;;; 100,00 ;607,5154008;;;;;;;;
1193;;408,2757829;15/07/2025;31610;;Art Show; 5,00 ;;;; 7,35 ;600,1654008;;;;;;;;
1193;;388,2757829;15/07/2025;31611;;Karan; 20,00 ;;;; 29,40 ;570,7654008;;;;;;;;
;;388,2757829;15/07/2025;31612;;Artegal - 500 gr Prata; -   ;;;; -   ;570,7654008;;;;;;;;
1193;;373,2757829;;31613;;Gemas do Mundo; 15,00 ;;;; 22,05 ;548,7154008;;;;;;;;
1193;;362,2757829;;31614;;Amon; 11,00 ;;;; 16,17 ;532,5454008;;;;;;;;
1193;;342,2757829;;31615;;Karan; 20,00 ;;;; 29,40 ;503,1454008;;;;;;;;
1193;;243,6377829;;31616;;Cennabrasss; 98,64 ;;;; 145,00 ;358,1475408;;;;;;;;
1193;;233,6377829;;31617;;Correa; 10,00 ;;;; 14,70 ;343,4475408;;;;;;;;
;;233,6377829;;31618;;Artegal - 500 gr Prata;;;;; -   ;343,4475408;;;;;;;;
1193;;209,6977829;;31619;;Wilson; 23,94 ;;;; 35,19 ;308,2557408;;;;;;;;
1193;;141,6677829;;31620;;Cennabrasss; 68,03 ;;;; 100,00 ;208,2516408;;;;;;;;
1193;;81,66778286;;31621;;Contress; 60,00 ;;;; 88,20 ;120,0516408;;;;;;;;
1193;;21,66778286;;31622;;Paulo Brum; 60,00 ;;;; 88,20 ;31,85164081;;;;;;;;
1193;;11,66778286;;31623;;Mundial; 10,00 ;;;; 14,70 ;17,15164081;;;;;;;;
1194;856,96;858,6242454;;31624;;Correa; 10,00 ;;;; 14,70 ;1262,177641;;;;;;;;
1194;;833,6242454;;31625;;Smart Oculos; 25,00 ;;;; 36,75 ;1225,427641;;;;;;;;
1194;;823,6242454;;31626;;Brilharty; 10,00 ;;;; 14,70 ;1210,727641;;;;;;;;
1194;;808,6242454;;31627;;Gemas do Mundo; 15,00 ;;;; 22,05 ;1188,677641;;;;;;;;
;;808,6242454;;31628;;Artegal - 1000 gr Prata; -   ;;;; -   ;1188,677641;;;;;;;;
1194;;798,6242454;;31629;;Loefler; 10,00 ;;;; 14,70 ;1173,977641;;;;;;;;
1194;;676,1752454;;31630;;Cennabras; 122,45 ;;;; 180,00 ;993,9776108;;;;;;;;
1194;;652,9452454;;31631;;Simpatias Joias; 23,23 ;;;; 34,15 ;959,8295108;;;;;;;;
1194;;592,9452454;;31632;;Cennabras; 60,00 ;;;; 88,20 ;871,6295108;;;;;;;;
1194;;562,9452454;;31633;;tecgalvano; 30,00 ;;;; 44,10 ;827,5295108;;;;;;;;
1194;;552,9452454;;31634;;Correa Cancelado; 10,00 ;;;; 14,70 ;812,8295108;;;;;;;;
1194;;492,9452454;;31635;;Contress; 60,00 ;;;; 88,20 ;724,6295108;;;;;;;;
1194;;452,3752454;;31636;;tecgalvano; 40,57 ;;;; 59,64 ;664,9916108;;;;;;;;
1194;;403,3952454;;31637;;cennabras; 48,98 ;;;; 72,00 ;592,9910108;;;;;;;;
1194;;373,3952454;;31638;;Karan; 30,00 ;;;; 44,10 ;548,8910108;;;;;;;;
1194;;271,3542454;04/08/2025;31639;;Cennabras; 102,04 ;;;; 150,00 ;398,8907408;;;;;;;;
1194;;211,3542454;04/08/2025;31640;;Paulo Brum; 60,00 ;;;; 88,20 ;310,6907408;;;;;;;;
1194;;171,3542454;04/08/2025;31641;;Puzzuolli; 40,00 ;;;; 58,80 ;251,8907408;;;;;;;;
;;171,3542454;04/08/2025;31642;;Artegal - 500 gr Prata; -   ;;;; -   ;251,8907408;;;;;;;;
1194;;161,3542454;04/08/2025;31643;;Four Metalic; 10,00 ;;;; 14,70 ;237,1907408;;;;;;;;
1194;;59,31342912;07/08/2025;31644;;Cennabras;102,0408163;;;; 150,00 ;87,19074081;;;;;;;;
1194;;49,31342912;07/08/2025;31645;;Mundial; 10,00 ;;;; 14,70 ;72,49074081;;;;;;;;
1194;;44,31342912;07/08/2025;31646;;Metal Joy; 5,00 ;;;; 7,35 ;65,14074081;;;;;;;;
1194;;34,31342912;07/08/2025;31647;;Rogerio; 10,00 ;;;; 14,70 ;50,44074081;;;;;;;;
1194;;24,31342912;12/08/2025;31648;;Brilharty; 10,00 ;;;; 14,70 ;35,74074081;;;;;;;;
1195;816,7;781,0134291;;31649;;Puzzuolli; 60,00 ;;;; 88,20 ;1148,089741;;;;;;;;
1195;;721,0134291;12/08/2025;31650;;Paulo Brum; 60,00 ;;;; 88,20 ;1059,889741;;;;;;;;
1195;;706,0134291;12/08/2025;31651;;Gemas do Mundo; 15,00 ;;;; 22,05 ;1037,839741;;;;;;;;
1195;;696,0134291;12/08/2025;31652;;Correa; 10,00 ;;;; 14,70 ;1023,139741;;;;;;;;
1195;;593,9724291;12/08/2025;31653;;Cennabras; 102,04 ;;;; 150,00 ;873,1394708;;;;;;;;
1195;;573,9724291;12/08/2025;31654;;Pelegrini; 20,00 ;;;; 29,40 ;843,7394708;;;;;;;;
1195;;505,9454291;18/08/2025;31655;;Cennabras; 68,03 ;;;; 100,00 ;743,7397808;;;;;;;;
1195;;445,9454291;18/08/2025;31656;;Corgete; 60,00 ;;;; 88,20 ;655,5397808;;;;;;;;
1195;;385,9454291;20/08/2025;31657;;Paulo Brum; 60,00 ;;;; 88,20 ;567,3397808;;;;;;;;
;;385,9454291;20/08/2025;31658;;Artegal - 1000 gr Prata;;;;; -   ;567,3397808;;;;;;;;
